DEPARTMENT_ID,LAST_RANK,PREDICTED_LAST_RANK,FIRST_RANK,PREDICTED_FIRST_RANK,Mean_Actual,Mean_Predicted
101110096,151300,153070.67,30662,30677.809,90981.0,91874.24
101110103,41099,40705.51,11396,10980.072,26247.5,25842.793
101110121,74367,75025.625,7878,7527.7915,41122.5,41276.707
101110139,245177,249156.0,17543,18443.125,131360.0,133799.56
101110148,17495,18141.666,2846,2916.2937,10170.5,10528.9795
101110166,90098,88283.17,23205,23368.832,56651.5,55826.0
101110175,66567,67507.48,18014,17739.197,42290.5,42623.336
101110184,62273,62786.547,19198,19365.18,40735.5,41075.863
101110193,8187,8361.241,4776,4981.135,6481.5,6671.188
101110209,12916,12864.887,4658,4620.813,8787.0,8742.85
101110218,20296,19966.633,10200,9788.278,15248.0,14877.455
101110227,11319,11295.29,1399,1533.9092,6359.0,6414.5996
101110236,15245,14887.425,3661,3683.2158,9453.0,9285.32
101110245,33527,34384.91,4379,4332.9854,18953.0,19358.947
101110263,15694,15309.81,5697,5835.5825,10695.5,10572.696
101110272,19099,19134.977,2547,2505.8655,10823.0,10820.421
101110281,44608,45431.145,3946,3885.0894,24277.0,24658.117
101110299,12396,11984.419,2029,1831.7943,7212.5,6908.1064
101110306,165213,168362.75,57222,59489.12,111217.5,113925.94
101110315,116421,118015.34,22873,22242.11,69647.0,70128.73
101110324,2523,2549.6873,525,518.9944,1524.0,1534.3408
101110333,18699,19407.059,4867,5151.353,11783.0,12279.206
101110342,103431,105447.914,68107,69311.164,85769.0,87379.54
101110351,40824,40644.766,10024,10221.687,25424.0,25433.227
101110369,21103,21886.99,4232,4327.9995,12667.5,13107.495
101110378,41800,42782.387,12619,12753.884,27209.5,27768.135
101110387,225262,221788.39,195275,199542.17,210268.5,210665.28
101110403,6675,6909.066,2555,2438.2795,4615.0,4673.673
101110412,49802,50506.824,20079,20177.531,34940.5,35342.18
101110421,62668,63776.95,6325,6238.8613,34496.5,35007.906
101110439,39252,40019.76,10748,10405.9375,25000.0,25212.85
101110457,241576,242508.02,83385,86100.34,162480.5,164304.19
101110466,179199,181559.55,127186,132370.22,153192.5,156964.88
101110475,153862,154698.64,32287,32265.12,93074.5,93481.88
101110484,83408,86619.375,54988,56100.53,69198.0,71359.95
101110493,139387,139295.55,85877,89342.414,112632.0,114318.984
101110509,105009,107066.01,60452,61097.68,82730.5,84081.84
101110518,3225,3411.9722,249,244.41933,1737.0,1828.1958
101110536,54664,54121.688,330,408.10596,27497.0,27264.896
101110554,36719,37240.53,2944,2977.247,19831.5,20108.889
101110563,41231,41667.145,3030,2940.5935,22130.5,22303.87
101110581,27586,27764.068,13961,13919.285,20773.5,20841.676
101110651,103109,105316.055,74199,72701.836,88654.0,89008.945
101110669,168983,167093.33,90918,94491.43,129950.5,130792.375
101110678,82341,84398.04,46636,47607.984,64488.5,66003.016
101110696,221590,225394.31,151830,157015.27,186710.0,191204.78
101110775,3577,3658.3225,1323,1321.2177,2450.0,2489.77
101110784,69737,69570.766,29771,30117.498,49754.0,49844.133
101110793,286241,292183.62,136060,140530.45,211150.5,216357.03
101110899,328017,331436.66,84126,84181.56,206071.5,207809.11
101110915,518211,514381.53,346993,359954.1,432602.0,437167.8
101110924,315311,316889.4,144898,147850.7,230104.5,232370.06
101110933,228037,230334.88,111986,118733.22,170011.5,174534.05
101110942,310173,311357.94,110915,114453.76,210544.0,212905.84
101110969,459415,452479.97,331399,347422.2,395407.0,399951.06
101110978,344316,347806.75,197442,204056.9,270879.0,275931.8
101110987,371500,377421.56,166423,176269.97,268961.5,276845.75
101110996,407868,404484.38,122515,125540.87,265191.5,265012.62
101111004,494024,503406.94,353885,362199.94,423954.5,432803.44
101111013,404590,403725.53,228201,235267.7,316395.5,319496.62
101111022,13485,13470.881,5449,5362.0537,9467.0,9416.467
101111031,133110,133863.53,119450,115446.305,126280.0,124654.92
101111049,15531,16262.958,134,137.30614,7832.5,8200.132
101111094,466719,482477.6,212417,223419.0,339568.0,352948.3
101111191,30608,31057.385,12218,12301.781,21413.0,21679.582
101111279,310444,309187.22,126032,133162.7,218238.0,221174.97
101111288,87796,88906.555,50379,50860.94,69087.5,69883.75
101111304,103884,106623.875,50936,52017.812,77410.0,79320.84
101111313,84865,84904.3,33330,33386.68,59097.5,59145.49
101111322,39027,40337.305,20952,20930.568,29989.5,30633.938
101111331,57953,58634.883,17259,18139.191,37606.0,38387.04
101111349,236815,238632.86,68514,71818.234,152664.5,155225.55
101111367,104356,108390.29,61516,61793.37,82936.0,85091.83
101111376,530465,541209.6,211677,215884.44,371071.0,378547.03
101111385,391636,386227.1,116993,122689.664,254314.5,254458.38
101111394,2165,2580.0776,474,559.61926,1319.5,1569.8484
101111401,330843,336440.03,160947,162868.69,245895.0,249654.36
101190201,199801,201336.34,50966,49535.207,125383.5,125435.77
101190204,48814,44939.93,48814,47737.195,48814.0,46338.562
101190208,2826,2733.4207,796,748.5843,1811.0,1741.0024
101190209,97366,96793.984,21854,21142.451,59610.0,58968.22
101190210,59071,60915.28,35571,35428.625,47321.0,48171.953
101190211,139831,138705.64,93466,94350.414,116648.5,116528.03
101190216,99511,101756.305,70283,68576.2,84897.0,85166.25
101190217,64979,65367.03,32354,32736.375,48666.5,49051.703
101190339,48656,50092.844,6744,6958.389,27700.0,28525.617
101190340,264252,266205.16,127700,129873.195,195976.0,198039.17
101190406,22233,22287.508,11870,11613.728,17051.5,16950.617
101190408,28368,28352.379,3845,3625.8828,16106.5,15989.131
101190413,58467,59384.086,6668,6993.2476,32567.5,33188.668
101190414,202978,208323.23,150151,155556.55,176564.5,181939.89
101190416,223023,227397.08,159295,165413.17,191159.0,196405.12
101190420,156526,159161.83,23222,22876.486,89874.0,91019.16
101190421,17888,17321.885,6648,6769.1606,12268.0,12045.522
101190422,45940,46120.77,20598,20624.062,33269.0,33372.414
101190424,313855,315344.66,197850,206330.98,255852.5,260837.81
101190427,31013,31038.404,682,607.6875,15847.5,15823.046
101190428,333578,336592.78,6946,6447.419,170262.0,171520.1
101190429,18422,19187.863,2741,2734.195,10581.5,10961.029
101190430,35588,35654.984,1135,1077.4882,18361.5,18366.236
101190431,24530,24641.959,1704,1787.3667,13117.0,13214.663
101190432,42282,41350.176,555,367.52524,21418.5,20858.85
101190433,368286,372375.1,10594,9653.942,189440.0,191014.52
101190434,471814,477538.28,31984,29134.557,251899.0,253336.42
101190436,547668,545476.25,93449,93995.75,320558.5,319736.0
101190517,67107,66407.51,30435,30212.752,48771.0,48310.13
101190520,1303766,1268742.2,81735,76592.7,692750.5,672667.5
101190521,563050,552878.6,57392,60983.0,310221.0,306930.8
101210102,1380433,1357342.9,689417,688480.4,1034925.0,1022911.6
101210183,1050037,1065789.9,396275,402357.56,723156.0,734073.75
101210208,883611,863941.9,79066,72948.6,481338.5,468445.25
101290082,730017,739960.0,470599,494336.3,600308.0,617148.1
101290084,837389,832720.8,759971,680789.75,798680.0,756755.25
101290085,297632,300489.84,47470,50841.64,172551.0,175665.75
101310013,140334,142650.02,128506,125148.54,134420.0,133899.28
101310022,399304,392445.53,177520,182642.36,288412.0,287543.94
101310031,675538,684070.5,399602,428141.66,537570.0,556106.06
101310101,676249,666744.6,32311,31633.824,354280.0,349189.22
101310128,1169318,1178571.5,604337,643341.5,886827.5,910956.5
101310137,485319,481635.38,69421,72996.83,277370.0,277316.1
101310146,199355,200235.69,70289,69585.164,134822.0,134910.42
101310155,1148311,1146841.6,860224,879212.3,1004267.5,1013027.0
101310164,61072,60590.82,34099,33501.95,47585.5,47046.383
101310207,1188231,1214642.5,542346,569652.6,865288.5,892147.56
101310234,730456,725259.75,72231,73448.84,401343.5,399354.3
101310243,391678,396930.72,286174,291545.12,338926.0,344237.94
101310252,210205,210106.17,175510,182913.94,192857.5,196510.06
101310261,1305877,1337948.0,468090,492882.66,886983.5,915415.3
101370248,52752,51165.543,35073,35097.37,43912.5,43131.457
101370263,170244,171077.88,155375,157085.5,162809.5,164081.69
101370264,896677,895530.4,357407,362238.28,627042.0,628884.3
101370270,621158,615469.3,443280,459234.4,532219.0,537351.9
101370275,27077,27542.588,18744,18762.42,22910.5,23152.504
101370276,686738,665526.8,376420,371500.38,531579.0,518513.6
101410012,39123,40230.81,29027,28794.705,34075.0,34512.758
101410021,55288,57596.7,40701,41337.477,47994.5,49467.086
101410039,74467,77333.0,46358,45432.49,60412.5,61382.742
101410048,107520,105317.56,33943,35255.176,70731.5,70286.37
101410057,1029023,999252.75,109877,101174.266,569450.0,550213.5
101410066,586507,576715.56,334224,337017.75,460365.5,456866.66
101410075,302542,300283.28,14942,15785.496,158742.0,158034.39
101410084,146789,158396.23,88150,100098.484,117469.5,129247.36
101410093,1051591,1055307.5,315566,331951.94,683578.5,693629.75
101410109,620480,615718.25,305273,313650.97,462876.5,464684.62
101410136,492596,511212.06,204083,205945.47,348339.5,358578.75
101410145,411721,413120.34,167538,177846.92,289629.5,295483.62
101410154,712344,705994.6,70752,69363.6,391548.0,387679.12
101410163,696266,707790.56,215228,208972.72,455747.0,458381.62
101410172,252773,256280.8,15559,17018.857,134166.0,136649.83
101410181,170871,174040.0,27162,28316.223,99016.5,101178.11
101410206,50520,50042.562,3627,3565.7156,27073.5,26804.139
101410215,883657,900076.0,127828,125848.945,505742.5,512962.47
101410224,767877,775837.7,208176,211146.47,488026.5,493492.06
101410233,533632,543158.44,166575,172282.75,350103.5,357720.6
101410242,248132,247396.28,6950,6498.6577,127541.0,126947.47
101410251,830196,814141.7,10747,8363.53,420471.5,411252.6
101410278,64986,64669.766,26684,26514.479,45835.0,45592.12
101410303,92714,91934.5,35347,35359.258,64030.5,63646.88
101410357,88726,87923.555,38480,38571.438,63603.0,63247.496
101410366,260323,258565.39,35892,34359.637,148107.5,146462.52
101410375,23553,23112.629,7506,7464.053,15529.5,15288.341
101410393,247936,247553.0,81456,85284.016,164696.0,166418.5
101410409,17134,16979.832,5741,5899.8057,11437.5,11439.818
101410418,132515,131319.17,71288,68185.25,101901.5,99752.21
101410427,102663,100412.28,35148,34424.086,68905.5,67418.19
101410436,90397,89766.88,18595,18961.701,54496.0,54364.293
101410445,108962,109642.24,31584,32893.29,70273.0,71267.766
101410454,84517,84143.03,32345,32007.336,58431.0,58075.184
101410463,33443,33038.637,4712,4632.4556,19077.5,18835.547
101410481,207634,207800.58,131809,138604.88,169721.5,173202.72
101410499,283447,288030.62,130042,133002.28,206744.5,210516.45
101410506,269874,275923.25,143321,149498.55,206597.5,212710.9
101410515,261782,266829.66,116120,117185.52,188951.0,192007.6
101410524,18719,20029.725,3175,3137.7666,10947.0,11583.746
101410533,160510,164034.2,64138,67760.84,112324.0,115897.52
101410551,563018,572905.2,364794,372832.78,463906.0,472869.0
101410806,900070,898255.5,96653,87341.63,498361.5,492798.56
101410815,878833,894538.5,207118,204544.78,542975.5,549541.6
101410824,1202599,1190097.6,200453,203458.02,701526.0,696777.8
101410833,223907,227316.64,158269,162355.69,191088.0,194836.16
101410842,677416,677485.3,176733,175722.47,427074.5,426603.88
101410851,1117464,1105990.9,417657,429817.34,767560.5,767904.1
101410869,638637,616000.2,479051,490829.53,558844.0,553414.9
101410878,476822,473814.8,276095,284907.72,376458.5,379361.25
101410887,641939,631515.75,112511,120092.38,377225.0,375804.06
101410912,635686,618271.4,181214,182409.27,408450.0,400340.3
101410921,718556,706870.44,476926,499663.28,597741.0,603266.9
101410939,748950,744001.2,154885,152397.6,451917.5,448199.38
101410948,825822,875772.06,547555,596304.6,686688.5,736038.4
101410966,236843,237003.28,189322,194810.3,213082.5,215906.78
101410975,287981,286039.47,207231,207728.27,247606.0,246883.88
101410993,23583,23574.326,8977,9200.001,16280.0,16387.164
101411001,389427,398719.94,234189,236427.4,311808.0,317573.7
101411037,121570,124449.55,73338,73741.17,97454.0,99095.36
101411091,85104,82996.66,26607,27046.553,55855.5,55021.605
101411116,196574,199201.45,83909,81799.17,140241.5,140500.31
101411125,637348,616272.25,334349,346883.53,485848.5,481577.88
101411143,109704,108950.76,10968,11026.5,60336.0,59988.63
101411152,1230481,1226808.0,392458,393551.16,811469.5,810179.56
101411258,563891,573929.44,342267,350778.75,453079.0,462354.1
101411267,6788,6530.927,940,956.92175,3864.0,3743.9243
101411276,213516,211155.12,171778,179130.89,192647.0,195143.0
101411301,873875,870627.4,378834,390667.3,626354.5,630647.4
101411319,173502,171879.2,54125,55580.715,113813.5,113729.96
101490295,367888,366246.53,21529,19130.96,194708.5,192688.75
101490363,201815,206873.02,117816,122976.664,159815.5,164924.84
101490364,39352,38702.17,24153,23927.48,31752.5,31314.826
101490366,85020,84597.0,51758,52086.812,68389.0,68341.91
101490367,97588,100188.64,60704,59723.44,79146.0,79956.04
101490393,702030,718613.06,199209,195684.72,450619.5,457148.88
101490394,601709,599417.2,4741,4165.7725,303225.0,301791.47
101490403,1243794,1262691.1,580332,582607.94,912063.0,922649.5
101490406,483953,485128.75,256754,254334.66,370353.5,369731.7
101490408,112271,112721.87,63655,63901.94,87963.0,88311.91
101490467,52367,50821.617,36662,36404.21,44514.5,43612.914
101490468,939178,944976.94,105572,102079.3,522375.0,523528.12
101490469,313996,320246.2,195259,194455.22,254627.5,257350.7
101490471,402305,411584.7,256600,259971.55,329452.5,335778.12
101490472,341321,338373.25,251655,254051.28,296488.0,296212.25
101490473,134028,135646.11,57125,59633.004,95576.5,97639.555
101490475,666308,695782.0,429393,454943.28,547850.5,575362.6
101490476,375787,382584.6,300217,300666.7,338002.0,341625.62
101510011,377330,378342.34,255128,258753.36,316229.0,318547.84
101510029,256738,262715.62,112964,107910.06,184851.0,185312.84
101510038,442853,448505.97,295809,299816.28,369331.0,374161.12
101510047,327309,329146.7,250051,252036.97,288680.0,290591.8
101510056,306191,311305.1,158918,163870.66,232554.5,237587.88
101510065,555874,558639.9,133421,131424.42,344647.5,345032.16
101510074,237219,235858.75,45731,45295.043,141475.0,140576.89
101510083,157756,161443.64,35816,35414.203,96786.0,98428.92
101510108,137792,135384.66,91844,93863.26,114818.0,114623.95
101510117,125084,126953.87,71398,72635.03,98241.0,99794.45
101510126,265932,266886.16,184499,193370.23,225215.5,230128.19
101510144,188384,187813.39,131520,135639.5,159952.0,161726.44
101510153,228935,231953.77,112415,117485.08,170675.0,174719.42
101510214,14011,13562.203,8299,8094.4834,11155.0,10828.344
101510232,200003,195881.88,83923,84982.88,141963.0,140432.38
101510241,17591,17926.57,5861,5958.9917,11726.0,11942.781
101510259,97852,99742.28,46848,45715.914,72350.0,72729.09
101510268,85534,86441.21,18260,18482.463,51897.0,52461.836
101510277,44653,45033.29,25304,26019.36,34978.5,35526.324
101510286,32250,32634.037,6062,5919.783,19156.0,19276.91
101510295,222675,221733.4,182847,186951.69,202761.0,204342.55
101510302,162417,163324.12,87840,91222.27,125128.5,127273.2
101510408,634669,649729.3,380306,379747.06,507487.5,514738.2
101510417,533844,545893.1,163940,169533.14,348892.0,357713.12
101510435,20419,20036.451,11777,11599.315,16098.0,15817.883
101510471,117230,119437.69,73082,74901.586,95156.0,97169.64
101510489,247604,249834.36,161091,169972.36,204347.5,209903.36
101510523,43629,44617.082,9966,9750.197,26797.5,27183.64
101510541,120096,121460.04,28240,28535.459,74168.0,74997.75
101510559,587329,603875.4,262224,268852.94,424776.5,436364.16
101510568,354266,360465.94,162533,172096.38,258399.5,266281.16
101510577,672030,658587.25,350606,355589.2,511318.0,507088.22
101510586,62339,62992.207,25721,25490.783,44030.0,44241.496
101510595,290947,294767.47,187654,200178.97,239300.5,247473.22
101510674,87995,87473.01,47679,48669.184,67837.0,68071.09
101590104,495083,500753.3,278025,292272.8,386554.0,396513.06
101590106,332117,330148.6,223612,223851.95,277864.5,277000.28
101590107,481575,477012.12,80819,80881.49,281197.0,278946.8
101590114,93977,95091.78,51434,52844.85,72705.5,73968.31
101590128,287206,288876.0,192466,199345.5,239836.0,244110.75
101590157,36096,36330.85,12176,12446.41,24136.0,24388.63
101610028,358599,356959.8,196184,209400.44,277391.5,283180.12
101610046,1011403,1047913.25,354318,364652.75,682860.5,706283.0
101610055,909161,930156.06,221755,235661.58,565458.0,582908.8
101610064,976033,981054.06,421900,422153.22,698966.5,701603.6
101610073,180161,183372.6,125662,121362.195,152911.5,152367.39
101610134,134199,135405.83,116303,112464.055,125251.0,123934.94
101610143,159863,161392.84,40947,39255.797,100405.0,100324.32
101610161,966440,993270.9,312069,318752.25,639254.5,656011.56
101610179,363381,366919.53,179680,183220.86,271530.5,275070.2
101610197,445218,451044.88,281857,286391.56,363537.5,368718.22
101610204,406218,413400.56,307915,317498.62,357066.5,365449.6
101610231,517041,514499.78,174029,176948.06,345535.0,345723.94
101610258,56932,56634.77,26893,26472.662,41912.5,41553.715
101610276,741469,732507.7,113274,108740.03,427371.5,420623.88
101610285,152348,153590.67,55892,56565.35,104120.0,105078.016
101610294,1168463,1172909.1,514942,538335.7,841702.5,855622.4
101610319,1011184,983334.9,506826,483407.5,759005.0,733371.2
